Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-June-2020,41.05,42.85,40.55,42.50,41.604874288663525279,3729775,7316,155176820.00,874834,23.46,2.30,1.45
1-June-2020,37.40,40.10,37.30,39.55,38.552997640969861852,2259827,4682,87123105.00,637026,28.19,2.80,2.15
29-May-2020,36.80,37.15,35.65,36.60,36.391790777885429081,2153042,3874,78353054.00,459883,21.36,1.50,-0.20
28-May-2020,36.00,37.55,36.00,36.90,37.038553661167410815,2055369,4424,76127895.00,603987,29.39,1.55,0.90
27-May-2020,36.00,36.40,35.40,35.70,35.949971180725669327,2081940,3766,74845683.00,472903,22.71,1.00,-0.30
26-May-2020,33.60,36.00,33.60,35.75,35.141215677163350220,3154933,6094,110868181.00,629142,19.94,2.40,2.15
22-May-2020,32.95,34.10,31.90,33.75,32.961734104189660099,2418263,3759,79710142.00,737570,30.50,2.20,0.80
21-May-2020,34.00,34.20,32.60,32.90,33.442652073413207520,1831714,4579,61257374.00,585045,31.94,1.60,-1.10
20-May-2020,34.00,34.60,32.85,33.35,33.767758616180538096,5238429,11246,176890006.00,1057325,20.18,1.75,-0.65
19-May-2020,32.00,32.80,30.40,32.35,31.750412530089103361,2549511,4918,80948026.00,920759,36.12,2.40,0.35
18-May-2020,32.40,32.40,30.25,31.25,31.200944718985413742,1297317,2754,40477516.00,353759,27.27,2.15,-1.15
15-May-2020,31.45,31.75,29.75,31.40,30.864252885095641694,1823943,3438,56294638.00,274035,15.02,2.00,-0.05
14-May-2020,31.40,33.20,30.65,30.95,31.995933004255864561,3245639,7972,103847248.00,906631,27.93,2.55,-0.45
13-May-2020,30.65,31.00,28.85,30.30,30.180427620484410985,1867918,3774,56374564.00,414994,22.22,2.15,-0.35
12-May-2020,27.45,28.60,27.00,28.45,28.055078968038788920,1200549,3486,33681497.00,468581,39.03,1.60,1.00
11-May-2020,29.30,29.30,27.15,27.35,28.017132406185449710,1423793,3259,39890597.00,680303,47.78,2.15,-1.95
8-May-2020,29.40,29.70,27.70,28.45,28.483365424985160627,690730,2652,19674315.00,377290,54.62,2.00,-0.95
7-May-2020,29.20,29.45,28.85,29.00,29.138050835217841194,505437,1586,14727449.00,269059,53.23,0.60,-0.20
6-May-2020,30.95,30.95,28.85,29.00,29.317079994692787382,1040094,2789,30492519.00,511656,49.19,2.10,-1.95
5-May-2020,30.90,31.50,30.35,30.45,30.870532898940906567,477295,2641,14734351.00,141691,29.69,1.15,-0.45
4-May-2020,31.90,31.90,30.05,30.15,30.357419604804339403,671060,2367,20371650.00,418573,62.37,1.85,-1.75
30-April-2020,31.15,32.15,31.10,31.75,31.470110548666308273,1108652,2364,34889401.00,456520,41.18,1.05,0.60
29-April-2020,31.20,31.50,31.00,31.10,31.266799945087002779,582740,1886,18220415.00,280139,48.07,0.50,-0.10
28-April-2020,31.20,31.45,30.55,30.75,30.843998338943043231,457540,1363,14112363.00,261270,57.10,0.90,-0.45
27-April-2020,31.25,31.90,30.80,31.05,31.102705044542525249,406241,1465,12635194.00,195433,48.11,1.10,-0.20
24-April-2020,32.70,32.70,30.85,31.10,31.680780329968735712,540233,2054,17115003.00,281336,52.08,1.85,-1.60
23-April-2020,32.60,33.40,32.45,32.70,33.001738798127448170,366345,1080,12090022.00,121779,33.24,0.95,0.10
22-April-2020,32.75,33.30,31.65,32.50,32.538267150351649916,463387,1900,15077810.00,163039,35.18,1.65,-0.25
21-April-2020,33.55,33.55,32.20,32.45,32.688408295863411358,440798,1484,14408985.00,211972,48.09,1.35,-1.10
20-April-2020,34.80,34.80,33.30,33.55,33.660552904130108920,986681,3135,33212228.00,422972,42.87,1.50,-1.25
17-April-2020,35.35,36.30,34.20,34.45,35.048364758353959937,675099,2990,23661116.00,224017,33.18,2.10,-0.90
16-April-2020,35.00,35.50,34.55,34.75,34.952750510885101054,423285,1305,14794975.00,113462,26.81,0.95,-0.25
15-April-2020,36.95,37.50,34.60,35.15,36.247611088617592679,501379,2634,18173791.00,187449,37.39,2.90,-1.80
13-April-2020,36.55,36.90,35.00,35.90,35.970757779270203716,321624,1046,11569059.00,61519,19.13,1.90,-0.65
9-April-2020,36.00,36.80,35.65,36.50,36.245594327885881315,331164,1373,12003236.00,68440,20.67,1.15,0.50
8-April-2020,34.90,36.40,32.95,35.65,35.211161001204877484,683057,2114,24051230.00,106638,15.61,3.45,0.75
7-April-2020,31.10,34.35,30.80,33.65,32.362106931486697894,878282,2464,28423056.00,219701,25.01,3.55,2.55
3-April-2020,32.00,32.00,30.00,30.20,30.652208693244313855,390027,2967,11955189.00,168445,43.19,2.00,-1.80
1-April-2020,32.75,32.80,31.40,31.55,31.852741627733173006,239511,2386,7629082.00,137419,57.37,1.40,-1.20
31-March-2020,34.00,34.00,32.50,32.85,33.032732272222515995,283665,2427,9370230.00,79517,28.03,1.50,-1.15
30-March-2020,34.20,34.35,32.05,32.35,32.987505567928730512,359200,1390,11849112.00,111505,31.04,2.30,-1.85
27-March-2020,35.95,36.90,33.25,33.95,34.706777699364855328,531375,1580,18442314.00,136576,25.70,3.65,-2.00
26-March-2020,35.00,35.75,33.50,35.25,35.017119786695149825,501817,1459,17572186.00,68649,13.68,2.25,0.25
25-March-2020,34.15,35.65,34.00,35.00,34.953526475797209883,316761,1312,11071914.00,105510,33.31,1.65,0.85
24-March-2020,32.75,34.95,31.30,34.45,33.060342805788715434,507401,2908,16774851.00,114396,22.55,3.65,1.70
23-March-2020,34.50,34.70,31.45,32.95,33.031110332135658575,422207,1907,13945966.00,111127,26.32,3.25,-1.55
20-March-2020,34.55,37.50,34.10,36.80,35.960596339661614460,620653,2294,22319052.00,135027,21.76,3.40,2.25
19-March-2020,34.40,36.70,32.70,34.20,34.590219900821855452,1036922,2992,35867360.00,174000,16.78,4.00,-0.20
18-March-2020,39.75,40.00,34.80,35.20,38.101395515605672877,1444699,2404,55045048.00,290235,20.09,5.20,-4.55
17-March-2020,41.00,42.40,38.55,38.95,40.807422429446280677,499513,1779,20383838.00,103143,20.65,3.85,-2.05
16-March-2020,41.90,41.90,39.80,40.40,40.806412944007344449,342027,1808,13956895.00,75844,22.17,2.10,-1.50
13-March-2020,39.00,42.85,36.45,42.15,41.447307222117571849,2871997,5693,119036542.00,507454,17.67,6.40,3.15
12-March-2020,36.45,41.20,34.00,40.50,38.307643795495601423,2151719,4674,82427285.00,314830,14.63,7.20,4.05
11-March-2020,39.50,40.10,37.75,37.95,38.761347570163794435,601913,2055,23330959.00,197832,32.87,2.35,-1.55
9-March-2020,43.00,43.00,38.45,39.65,40.359849082259049934,653071,2376,26357847.00,185507,28.41,4.55,-3.35
6-March-2020,43.00,44.15,41.55,43.05,43.111178472485562256,414019,1568,17848847.00,89556,21.63,2.60,0.05
5-March-2020,44.30,45.80,43.90,44.25,44.978675049268454439,741854,1656,33367610.00,132331,17.84,1.90,-0.05
4-March-2020,44.45,45.20,43.40,44.65,44.520456828444991448,331503,1649,14758665.00,60126,18.14,1.80,0.20
3-March-2020,44.80,44.80,43.45,44.45,44.169751681897007637,406535,970,17956550.00,94853,23.33,1.35,-0.35
2-March-2020,47.00,47.80,43.30,43.65,46.093727637890586085,1535801,2936,70790793.00,238495,15.53,4.50,-3.35
28-February-2020,48.00,48.55,46.10,46.65,46.814512168298246089,1659435,2376,77685640.00,456779,27.53,2.45,-1.35
27-February-2020,49.25,49.80,47.50,49.35,48.540208611272482053,685102,2142,33254994.00,69584,10.16,2.30,0.10
26-February-2020,51.30,51.30,48.85,49.30,49.511687241629139261,703930,2850,34852762.00,172318,24.48,2.45,-2.00
25-February-2020,51.85,52.90,51.50,51.70,52.252236597083646286,225007,1363,11757119.00,80341,35.71,1.40,-0.15
24-February-2020,51.90,52.65,50.90,51.85,51.890615081596157961,551374,1348,28611136.00,100369,18.20,1.75,-0.05
20-February-2020,51.80,52.60,50.95,51.60,51.597306106651347098,986973,2212,50925148.00,163978,16.61,1.65,-0.20
19-February-2020,52.80,52.80,50.80,51.40,51.462936648736078640,351169,1467,18072188.00,80523,22.93,2.00,-1.40
18-February-2020,52.25,52.25,50.55,51.50,51.214405009256480952,353266,1265,18092308.00,88768,25.13,1.70,-0.75
17-February-2020,54.00,54.10,51.55,51.70,52.437006832566632041,309986,1134,16254738.00,73788,23.80,2.55,-2.30
14-February-2020,55.80,55.80,53.55,53.75,54.332654107695246649,298379,1057,16211723.00,100556,33.70,2.25,-2.05
13-February-2020,55.75,55.75,54.80,55.25,55.223138832077379563,218559,1065,12069514.00,53573,24.51,0.95,-0.50
12-February-2020,57.35,58.25,55.85,56.00,56.702814580808562208,220317,753,12492594.00,51588,23.42,2.40,-1.35
11-February-2020,57.90,57.90,56.70,57.65,57.415954440500396319,116068,478,6664155.00,32673,28.15,1.20,-0.25
10-February-2020,57.90,58.00,55.95,56.95,56.719836389529813095,181162,819,10275479.00,32157,17.75,2.05,-0.95
7-February-2020,57.75,58.15,57.05,57.95,57.876402901160606039,141047,554,8163293.00,32232,22.85,1.10,0.20
6-February-2020,57.30,58.15,56.85,57.75,57.514161477981498323,185821,1272,10687339.00,44606,24.00,1.30,0.45
5-February-2020,56.90,57.40,56.20,57.20,56.846648106786353195,283407,1871,16110738.00,42762,15.09,1.20,0.30
4-February-2020,55.50,56.85,54.65,56.45,55.834250817394891206,659412,1952,36817775.00,387202,58.72,2.20,0.95
3-February-2020,55.70,56.40,54.65,54.90,55.293619324229249724,277165,1202,15325456.00,53097,19.16,1.75,-0.80
1-February-2020,57.95,58.35,54.80,55.25,56.673363698906364908,421530,1839,23889523.00,82704,19.62,3.55,-2.70
31-January-2020,60.60,60.60,57.70,58.05,58.851756278846730204,333660,1128,19636477.00,51191,15.34,2.90,-2.55
30-January-2020,60.90,61.55,59.05,60.25,60.364656618615049753,609206,2479,36774511.00,125174,20.55,2.50,-0.65
29-January-2020,61.00,62.00,60.35,60.90,61.415488124708938944,244794,996,15034143.00,61519,25.13,1.65,-0.10
28-January-2020,60.60,61.75,60.30,60.70,61.105832418347781911,244084,972,14914956.00,59070,24.20,1.45,0.10
27-January-2020,61.10,62.00,60.30,60.60,61.177161848844692461,226866,995,13879018.00,46046,20.30,1.70,-0.50
24-January-2020,60.15,61.95,59.70,61.15,61.187802352223288125,340869,1439,20857025.00,124840,36.62,2.25,1.00
23-January-2020,59.15,60.25,59.05,60.15,59.767813852193598303,174485,927,10428587.00,59353,34.02,1.20,1.00
22-January-2020,59.60,60.05,58.95,59.15,59.323916130649068582,299275,1258,17754165.00,52767,17.63,1.10,-0.45
21-January-2020,59.90,60.25,59.25,59.55,59.746534008683068017,138200,564,8256971.00,38207,27.65,1.00,-0.35
20-January-2020,61.60,61.75,59.90,60.20,60.650192980458519998,254689,1031,15446937.00,69626,27.34,1.85,-1.40
17-January-2020,61.00,62.10,60.85,61.50,61.560003140612186738,343882,1335,21169377.00,86620,25.19,1.25,0.50
16-January-2020,61.75,61.75,60.35,60.95,60.835525958140799130,294320,1007,17905112.00,66576,22.62,1.40,-0.80
15-January-2020,60.50,61.10,59.90,60.95,60.549252754947849482,434128,1533,26286126.00,154100,35.50,1.20,0.45
14-January-2020,59.85,60.30,59.20,60.20,59.898129804062647257,394718,1416,23642870.00,90323,22.88,1.10,0.35
13-January-2020,59.90,59.90,58.90,59.40,59.322229045534722675,382675,1417,22701134.00,60193,15.73,1.00,-0.50
10-January-2020,57.80,59.50,57.40,58.95,58.658857149449307081,606781,2828,35593080.00,170430,28.09,2.10,1.15
9-January-2020,56.90,58.20,56.80,57.80,57.759318846555504603,519002,1555,29977202.00,116975,22.54,1.40,0.90
8-January-2020,56.20,56.70,55.75,56.25,56.254038406682607822,283961,910,15973953.00,33434,11.77,0.95,0.05
7-January-2020,57.30,57.45,56.05,56.60,56.782224432364010352,265443,1363,15072444.00,69084,26.03,1.40,-0.70
6-January-2020,57.70,57.70,56.00,56.75,56.701430604810499143,290157,956,16452317.00,74891,25.81,1.70,-0.95
3-January-2020,58.35,58.50,57.35,57.75,57.860421298369209347,386377,1333,22355936.00,50944,13.18,1.15,-0.60
2-January-2020,57.85,58.15,56.85,58.00,57.571265473025768649,477363,1533,27482392.00,110933,23.24,1.30,0.15
1-January-2020,56.70,57.85,56.70,57.65,57.297948453124266466,319515,1387,18307554.00,92934,29.09,1.15,0.95
